c0_path,split,label,original,manipulation,height,width,frame_rate,nb_frames,c23_path,c40_path
manipulated_sequences/FaceShifter/c0/videos/632_548.mp4,val,FAKE,632.mp4,FaceShifter,1080,1920,15,256,manipulated_sequences/FaceShifter/c23/videos/632_548.mp4,manipulated_sequences/FaceShifter/c40/videos/632_548.mp4
manipulated_sequences/FaceShifter/c0/videos/633_529.mp4,test,FAKE,633.mp4,FaceShifter,720,1280,15,256,manipulated_sequences/FaceShifter/c23/videos/633_529.mp4,manipulated_sequences/FaceShifter/c40/videos/633_529.mp4
manipulated_sequences/FaceShifter/c0/videos/634_660.mp4,test,FAKE,634.mp4,FaceShifter,720,1280,15,203,manipulated_sequences/FaceShifter/c23/videos/634_660.mp4,manipulated_sequences/FaceShifter/c40/videos/634_660.mp4
manipulated_sequences/FaceShifter/c0/videos/635_642.mp4,train,FAKE,635.mp4,FaceShifter,480,854,15,458,manipulated_sequences/FaceShifter/c23/videos/635_642.mp4,manipulated_sequences/FaceShifter/c40/videos/635_642.mp4
manipulated_sequences/FaceShifter/c0/videos/636_578.mp4,train,FAKE,636.mp4,FaceShifter,480,640,15,168,manipulated_sequences/FaceShifter/c23/videos/636_578.mp4,manipulated_sequences/FaceShifter/c40/videos/636_578.mp4
manipulated_sequences/FaceShifter/c0/videos/637_427.mp4,train,FAKE,637.mp4,FaceShifter,720,1280,15,128,manipulated_sequences/FaceShifter/c23/videos/637_427.mp4,manipulated_sequences/FaceShifter/c40/videos/637_427.mp4
manipulated_sequences/FaceShifter/c0/videos/638_640.mp4,val,FAKE,638.mp4,FaceShifter,720,1280,15,349,manipulated_sequences/FaceShifter/c23/videos/638_640.mp4,manipulated_sequences/FaceShifter/c40/videos/638_640.mp4
manipulated_sequences/FaceShifter/c0/videos/639_841.mp4,train,FAKE,639.mp4,FaceShifter,720,1280,15,331,manipulated_sequences/FaceShifter/c23/videos/639_841.mp4,manipulated_sequences/FaceShifter/c40/videos/639_841.mp4
manipulated_sequences/FaceShifter/c0/videos/640_638.mp4,val,FAKE,640.mp4,FaceShifter,720,1280,15,153,manipulated_sequences/FaceShifter/c23/videos/640_638.mp4,manipulated_sequences/FaceShifter/c40/videos/640_638.mp4
manipulated_sequences/FaceShifter/c0/videos/641_662.mp4,train,FAKE,641.mp4,FaceShifter,720,1280,15,175,manipulated_sequences/FaceShifter/c23/videos/641_662.mp4,manipulated_sequences/FaceShifter/c40/videos/641_662.mp4
manipulated_sequences/FaceShifter/c0/videos/642_635.mp4,train,FAKE,642.mp4,FaceShifter,480,656,15,344,manipulated_sequences/FaceShifter/c23/videos/642_635.mp4,manipulated_sequences/FaceShifter/c40/videos/642_635.mp4
manipulated_sequences/FaceShifter/c0/videos/643_646.mp4,train,FAKE,643.mp4,FaceShifter,720,1280,15,182,manipulated_sequences/FaceShifter/c23/videos/643_646.mp4,manipulated_sequences/FaceShifter/c40/videos/643_646.mp4
manipulated_sequences/FaceShifter/c0/videos/644_657.mp4,train,FAKE,644.mp4,FaceShifter,480,854,15,248,manipulated_sequences/FaceShifter/c23/videos/644_657.mp4,manipulated_sequences/FaceShifter/c40/videos/644_657.mp4
manipulated_sequences/FaceShifter/c0/videos/645_688.mp4,train,FAKE,645.mp4,FaceShifter,1080,1920,15,277,manipulated_sequences/FaceShifter/c23/videos/645_688.mp4,manipulated_sequences/FaceShifter/c40/videos/645_688.mp4
manipulated_sequences/FaceShifter/c0/videos/646_643.mp4,train,FAKE,646.mp4,FaceShifter,480,640,15,220,manipulated_sequences/FaceShifter/c23/videos/646_643.mp4,manipulated_sequences/FaceShifter/c40/videos/646_643.mp4
manipulated_sequences/FaceShifter/c0/videos/647_622.mp4,val,FAKE,647.mp4,FaceShifter,1080,1920,15,350,manipulated_sequences/FaceShifter/c23/videos/647_622.mp4,manipulated_sequences/FaceShifter/c40/videos/647_622.mp4
manipulated_sequences/FaceShifter/c0/videos/648_654.mp4,train,FAKE,648.mp4,FaceShifter,720,1280,15,283,manipulated_sequences/FaceShifter/c23/videos/648_654.mp4,manipulated_sequences/FaceShifter/c40/videos/648_654.mp4
manipulated_sequences/FaceShifter/c0/videos/649_816.mp4,val,FAKE,649.mp4,FaceShifter,720,1280,15,465,manipulated_sequences/FaceShifter/c23/videos/649_816.mp4,manipulated_sequences/FaceShifter/c40/videos/649_816.mp4
manipulated_sequences/FaceShifter/c0/videos/650_625.mp4,test,FAKE,650.mp4,FaceShifter,480,656,15,416,manipulated_sequences/FaceShifter/c23/videos/650_625.mp4,manipulated_sequences/FaceShifter/c40/videos/650_625.mp4
manipulated_sequences/FaceShifter/c0/videos/651_835.mp4,train,FAKE,651.mp4,FaceShifter,720,1280,15,228,manipulated_sequences/FaceShifter/c23/videos/651_835.mp4,manipulated_sequences/FaceShifter/c40/videos/651_835.mp4
manipulated_sequences/FaceShifter/c0/videos/652_773.mp4,train,FAKE,652.mp4,FaceShifter,720,1280,15,228,manipulated_sequences/FaceShifter/c23/videos/652_773.mp4,manipulated_sequences/FaceShifter/c40/videos/652_773.mp4
manipulated_sequences/FaceShifter/c0/videos/653_601.mp4,train,FAKE,653.mp4,FaceShifter,480,654,15,366,manipulated_sequences/FaceShifter/c23/videos/653_601.mp4,manipulated_sequences/FaceShifter/c40/videos/653_601.mp4
manipulated_sequences/FaceShifter/c0/videos/654_648.mp4,train,FAKE,654.mp4,FaceShifter,480,640,15,246,manipulated_sequences/FaceShifter/c23/videos/654_648.mp4,manipulated_sequences/FaceShifter/c40/videos/654_648.mp4
manipulated_sequences/FaceShifter/c0/videos/655_444.mp4,train,FAKE,655.mp4,FaceShifter,480,640,15,339,manipulated_sequences/FaceShifter/c23/videos/655_444.mp4,manipulated_sequences/FaceShifter/c40/videos/655_444.mp4
manipulated_sequences/FaceShifter/c0/videos/656_666.mp4,val,FAKE,656.mp4,FaceShifter,480,640,15,303,manipulated_sequences/FaceShifter/c23/videos/656_666.mp4,manipulated_sequences/FaceShifter/c40/videos/656_666.mp4
manipulated_sequences/FaceShifter/c0/videos/657_644.mp4,train,FAKE,657.mp4,FaceShifter,480,656,15,328,manipulated_sequences/FaceShifter/c23/videos/657_644.mp4,manipulated_sequences/FaceShifter/c40/videos/657_644.mp4
manipulated_sequences/FaceShifter/c0/videos/658_627.mp4,train,FAKE,658.mp4,FaceShifter,480,656,15,242,manipulated_sequences/FaceShifter/c23/videos/658_627.mp4,manipulated_sequences/FaceShifter/c40/videos/658_627.mp4
manipulated_sequences/FaceShifter/c0/videos/659_749.mp4,train,FAKE,659.mp4,FaceShifter,480,640,15,501,manipulated_sequences/FaceShifter/c23/videos/659_749.mp4,manipulated_sequences/FaceShifter/c40/videos/659_749.mp4
manipulated_sequences/FaceShifter/c0/videos/660_634.mp4,test,FAKE,660.mp4,FaceShifter,720,1280,15,204,manipulated_sequences/FaceShifter/c23/videos/660_634.mp4,manipulated_sequences/FaceShifter/c40/videos/660_634.mp4
manipulated_sequences/FaceShifter/c0/videos/661_670.mp4,test,FAKE,661.mp4,FaceShifter,720,1280,15,308,manipulated_sequences/FaceShifter/c23/videos/661_670.mp4,manipulated_sequences/FaceShifter/c40/videos/661_670.mp4
manipulated_sequences/FaceShifter/c0/videos/662_641.mp4,train,FAKE,662.mp4,FaceShifter,720,1280,15,248,manipulated_sequences/FaceShifter/c23/videos/662_641.mp4,manipulated_sequences/FaceShifter/c40/videos/662_641.mp4
manipulated_sequences/FaceShifter/c0/videos/663_231.mp4,train,FAKE,663.mp4,FaceShifter,480,640,15,190,manipulated_sequences/FaceShifter/c23/videos/663_231.mp4,manipulated_sequences/FaceShifter/c40/videos/663_231.mp4
manipulated_sequences/FaceShifter/c0/videos/664_668.mp4,val,FAKE,664.mp4,FaceShifter,720,1280,15,147,manipulated_sequences/FaceShifter/c23/videos/664_668.mp4,manipulated_sequences/FaceShifter/c40/videos/664_668.mp4
manipulated_sequences/FaceShifter/c0/videos/665_679.mp4,train,FAKE,665.mp4,FaceShifter,480,640,15,194,manipulated_sequences/FaceShifter/c23/videos/665_679.mp4,manipulated_sequences/FaceShifter/c40/videos/665_679.mp4
manipulated_sequences/FaceShifter/c0/videos/666_656.mp4,val,FAKE,666.mp4,FaceShifter,480,640,15,230,manipulated_sequences/FaceShifter/c23/videos/666_656.mp4,manipulated_sequences/FaceShifter/c40/videos/666_656.mp4
manipulated_sequences/FaceShifter/c0/videos/667_446.mp4,train,FAKE,667.mp4,FaceShifter,1080,1920,15,281,manipulated_sequences/FaceShifter/c23/videos/667_446.mp4,manipulated_sequences/FaceShifter/c40/videos/667_446.mp4
manipulated_sequences/FaceShifter/c0/videos/668_664.mp4,val,FAKE,668.mp4,FaceShifter,480,654,15,199,manipulated_sequences/FaceShifter/c23/videos/668_664.mp4,manipulated_sequences/FaceShifter/c40/videos/668_664.mp4
manipulated_sequences/FaceShifter/c0/videos/669_682.mp4,test,FAKE,669.mp4,FaceShifter,480,640,15,293,manipulated_sequences/FaceShifter/c23/videos/669_682.mp4,manipulated_sequences/FaceShifter/c40/videos/669_682.mp4
manipulated_sequences/FaceShifter/c0/videos/670_661.mp4,test,FAKE,670.mp4,FaceShifter,480,640,15,289,manipulated_sequences/FaceShifter/c23/videos/670_661.mp4,manipulated_sequences/FaceShifter/c40/videos/670_661.mp4
manipulated_sequences/FaceShifter/c0/videos/671_677.mp4,train,FAKE,671.mp4,FaceShifter,720,1280,15,172,manipulated_sequences/FaceShifter/c23/videos/671_677.mp4,manipulated_sequences/FaceShifter/c40/videos/671_677.mp4
manipulated_sequences/FaceShifter/c0/videos/672_720.mp4,val,FAKE,672.mp4,FaceShifter,720,1280,15,271,manipulated_sequences/FaceShifter/c23/videos/672_720.mp4,manipulated_sequences/FaceShifter/c40/videos/672_720.mp4
manipulated_sequences/FaceShifter/c0/videos/673_728.mp4,train,FAKE,673.mp4,FaceShifter,480,640,15,296,manipulated_sequences/FaceShifter/c23/videos/673_728.mp4,manipulated_sequences/FaceShifter/c40/videos/673_728.mp4
manipulated_sequences/FaceShifter/c0/videos/674_744.mp4,train,FAKE,674.mp4,FaceShifter,480,640,15,184,manipulated_sequences/FaceShifter/c23/videos/674_744.mp4,manipulated_sequences/FaceShifter/c40/videos/674_744.mp4
manipulated_sequences/FaceShifter/c0/videos/675_608.mp4,test,FAKE,675.mp4,FaceShifter,480,600,15,253,manipulated_sequences/FaceShifter/c23/videos/675_608.mp4,manipulated_sequences/FaceShifter/c40/videos/675_608.mp4
manipulated_sequences/FaceShifter/c0/videos/676_776.mp4,train,FAKE,676.mp4,FaceShifter,720,1280,15,258,manipulated_sequences/FaceShifter/c23/videos/676_776.mp4,manipulated_sequences/FaceShifter/c40/videos/676_776.mp4
manipulated_sequences/FaceShifter/c0/videos/677_671.mp4,train,FAKE,677.mp4,FaceShifter,720,1280,15,157,manipulated_sequences/FaceShifter/c23/videos/677_671.mp4,manipulated_sequences/FaceShifter/c40/videos/677_671.mp4
manipulated_sequences/FaceShifter/c0/videos/678_460.mp4,train,FAKE,678.mp4,FaceShifter,1080,1920,15,200,manipulated_sequences/FaceShifter/c23/videos/678_460.mp4,manipulated_sequences/FaceShifter/c40/videos/678_460.mp4
manipulated_sequences/FaceShifter/c0/videos/679_665.mp4,train,FAKE,679.mp4,FaceShifter,480,656,15,250,manipulated_sequences/FaceShifter/c23/videos/679_665.mp4,manipulated_sequences/FaceShifter/c40/videos/679_665.mp4
manipulated_sequences/FaceShifter/c0/videos/680_486.mp4,train,FAKE,680.mp4,FaceShifter,480,656,15,180,manipulated_sequences/FaceShifter/c23/videos/680_486.mp4,manipulated_sequences/FaceShifter/c40/videos/680_486.mp4
manipulated_sequences/FaceShifter/c0/videos/681_711.mp4,train,FAKE,681.mp4,FaceShifter,720,1280,15,504,manipulated_sequences/FaceShifter/c23/videos/681_711.mp4,manipulated_sequences/FaceShifter/c40/videos/681_711.mp4
manipulated_sequences/FaceShifter/c0/videos/682_669.mp4,test,FAKE,682.mp4,FaceShifter,480,600,15,579,manipulated_sequences/FaceShifter/c23/videos/682_669.mp4,manipulated_sequences/FaceShifter/c40/videos/682_669.mp4
manipulated_sequences/FaceShifter/c0/videos/683_607.mp4,test,FAKE,683.mp4,FaceShifter,1080,1920,15,151,manipulated_sequences/FaceShifter/c23/videos/683_607.mp4,manipulated_sequences/FaceShifter/c40/videos/683_607.mp4
manipulated_sequences/FaceShifter/c0/videos/684_717.mp4,train,FAKE,684.mp4,FaceShifter,1080,1920,15,249,manipulated_sequences/FaceShifter/c23/videos/684_717.mp4,manipulated_sequences/FaceShifter/c40/videos/684_717.mp4
manipulated_sequences/FaceShifter/c0/videos/685_613.mp4,train,FAKE,685.mp4,FaceShifter,720,1280,15,313,manipulated_sequences/FaceShifter/c23/videos/685_613.mp4,manipulated_sequences/FaceShifter/c40/videos/685_613.mp4
manipulated_sequences/FaceShifter/c0/videos/686_696.mp4,train,FAKE,686.mp4,FaceShifter,720,1280,15,205,manipulated_sequences/FaceShifter/c23/videos/686_696.mp4,manipulated_sequences/FaceShifter/c40/videos/686_696.mp4
manipulated_sequences/FaceShifter/c0/videos/687_615.mp4,train,FAKE,687.mp4,FaceShifter,720,1280,15,281,manipulated_sequences/FaceShifter/c23/videos/687_615.mp4,manipulated_sequences/FaceShifter/c40/videos/687_615.mp4
manipulated_sequences/FaceShifter/c0/videos/688_645.mp4,train,FAKE,688.mp4,FaceShifter,720,1280,15,286,manipulated_sequences/FaceShifter/c23/videos/688_645.mp4,manipulated_sequences/FaceShifter/c40/videos/688_645.mp4
manipulated_sequences/FaceShifter/c0/videos/689_690.mp4,train,FAKE,689.mp4,FaceShifter,480,640,15,228,manipulated_sequences/FaceShifter/c23/videos/689_690.mp4,manipulated_sequences/FaceShifter/c40/videos/689_690.mp4
manipulated_sequences/FaceShifter/c0/videos/690_689.mp4,train,FAKE,690.mp4,FaceShifter,480,854,15,166,manipulated_sequences/FaceShifter/c23/videos/690_689.mp4,manipulated_sequences/FaceShifter/c40/videos/690_689.mp4
manipulated_sequences/FaceShifter/c0/videos/691_732.mp4,test,FAKE,691.mp4,FaceShifter,720,1280,15,324,manipulated_sequences/FaceShifter/c23/videos/691_732.mp4,manipulated_sequences/FaceShifter/c40/videos/691_732.mp4
manipulated_sequences/FaceShifter/c0/videos/692_610.mp4,train,FAKE,692.mp4,FaceShifter,720,1280,15,212,manipulated_sequences/FaceShifter/c23/videos/692_610.mp4,manipulated_sequences/FaceShifter/c40/videos/692_610.mp4
manipulated_sequences/FaceShifter/c0/videos/693_698.mp4,train,FAKE,693.mp4,FaceShifter,480,656,15,357,manipulated_sequences/FaceShifter/c23/videos/693_698.mp4,manipulated_sequences/FaceShifter/c40/videos/693_698.mp4
manipulated_sequences/FaceShifter/c0/videos/694_767.mp4,train,FAKE,694.mp4,FaceShifter,480,854,15,179,manipulated_sequences/FaceShifter/c23/videos/694_767.mp4,manipulated_sequences/FaceShifter/c40/videos/694_767.mp4
manipulated_sequences/FaceShifter/c0/videos/695_422.mp4,test,FAKE,695.mp4,FaceShifter,1080,1920,15,155,manipulated_sequences/FaceShifter/c23/videos/695_422.mp4,manipulated_sequences/FaceShifter/c40/videos/695_422.mp4
manipulated_sequences/FaceShifter/c0/videos/696_686.mp4,train,FAKE,696.mp4,FaceShifter,480,656,15,243,manipulated_sequences/FaceShifter/c23/videos/696_686.mp4,manipulated_sequences/FaceShifter/c40/videos/696_686.mp4
manipulated_sequences/FaceShifter/c0/videos/697_581.mp4,train,FAKE,697.mp4,FaceShifter,720,1280,15,233,manipulated_sequences/FaceShifter/c23/videos/697_581.mp4,manipulated_sequences/FaceShifter/c40/videos/697_581.mp4
manipulated_sequences/FaceShifter/c0/videos/698_693.mp4,train,FAKE,698.mp4,FaceShifter,480,656,15,182,manipulated_sequences/FaceShifter/c23/videos/698_693.mp4,manipulated_sequences/FaceShifter/c40/videos/698_693.mp4
manipulated_sequences/FaceShifter/c0/videos/699_734.mp4,train,FAKE,699.mp4,FaceShifter,480,600,15,314,manipulated_sequences/FaceShifter/c23/videos/699_734.mp4,manipulated_sequences/FaceShifter/c40/videos/699_734.mp4
manipulated_sequences/FaceShifter/c0/videos/700_813.mp4,train,FAKE,700.mp4,FaceShifter,720,1280,15,208,manipulated_sequences/FaceShifter/c23/videos/700_813.mp4,manipulated_sequences/FaceShifter/c40/videos/700_813.mp4
manipulated_sequences/FaceShifter/c0/videos/701_579.mp4,test,FAKE,701.mp4,FaceShifter,1080,1920,15,197,manipulated_sequences/FaceShifter/c23/videos/701_579.mp4,manipulated_sequences/FaceShifter/c40/videos/701_579.mp4
manipulated_sequences/FaceShifter/c0/videos/702_612.mp4,val,FAKE,702.mp4,FaceShifter,720,1280,15,375,manipulated_sequences/FaceShifter/c23/videos/702_612.mp4,manipulated_sequences/FaceShifter/c40/videos/702_612.mp4
manipulated_sequences/FaceShifter/c0/videos/703_604.mp4,train,FAKE,703.mp4,FaceShifter,720,1280,15,188,manipulated_sequences/FaceShifter/c23/videos/703_604.mp4,manipulated_sequences/FaceShifter/c40/videos/703_604.mp4
manipulated_sequences/FaceShifter/c0/videos/704_723.mp4,train,FAKE,704.mp4,FaceShifter,480,600,15,270,manipulated_sequences/FaceShifter/c23/videos/704_723.mp4,manipulated_sequences/FaceShifter/c40/videos/704_723.mp4
manipulated_sequences/FaceShifter/c0/videos/705_707.mp4,test,FAKE,705.mp4,FaceShifter,480,854,15,237,manipulated_sequences/FaceShifter/c23/videos/705_707.mp4,manipulated_sequences/FaceShifter/c40/videos/705_707.mp4
manipulated_sequences/FaceShifter/c0/videos/706_479.mp4,test,FAKE,706.mp4,FaceShifter,1080,1920,15,164,manipulated_sequences/FaceShifter/c23/videos/706_479.mp4,manipulated_sequences/FaceShifter/c40/videos/706_479.mp4
manipulated_sequences/FaceShifter/c0/videos/707_705.mp4,test,FAKE,707.mp4,FaceShifter,480,854,15,517,manipulated_sequences/FaceShifter/c23/videos/707_705.mp4,manipulated_sequences/FaceShifter/c40/videos/707_705.mp4
manipulated_sequences/FaceShifter/c0/videos/708_772.mp4,train,FAKE,708.mp4,FaceShifter,1080,1920,15,329,manipulated_sequences/FaceShifter/c23/videos/708_772.mp4,manipulated_sequences/FaceShifter/c40/videos/708_772.mp4
manipulated_sequences/FaceShifter/c0/videos/709_390.mp4,train,FAKE,709.mp4,FaceShifter,1080,1920,15,188,manipulated_sequences/FaceShifter/c23/videos/709_390.mp4,manipulated_sequences/FaceShifter/c40/videos/709_390.mp4
manipulated_sequences/FaceShifter/c0/videos/710_788.mp4,train,FAKE,710.mp4,FaceShifter,480,854,15,227,manipulated_sequences/FaceShifter/c23/videos/710_788.mp4,manipulated_sequences/FaceShifter/c40/videos/710_788.mp4
manipulated_sequences/FaceShifter/c0/videos/711_681.mp4,train,FAKE,711.mp4,FaceShifter,1080,1920,15,175,manipulated_sequences/FaceShifter/c23/videos/711_681.mp4,manipulated_sequences/FaceShifter/c40/videos/711_681.mp4
manipulated_sequences/FaceShifter/c0/videos/712_716.mp4,train,FAKE,712.mp4,FaceShifter,720,1280,15,330,manipulated_sequences/FaceShifter/c23/videos/712_716.mp4,manipulated_sequences/FaceShifter/c40/videos/712_716.mp4
manipulated_sequences/FaceShifter/c0/videos/713_726.mp4,train,FAKE,713.mp4,FaceShifter,1080,1920,15,264,manipulated_sequences/FaceShifter/c23/videos/713_726.mp4,manipulated_sequences/FaceShifter/c40/videos/713_726.mp4
manipulated_sequences/FaceShifter/c0/videos/714_842.mp4,test,FAKE,714.mp4,FaceShifter,720,1280,15,336,manipulated_sequences/FaceShifter/c23/videos/714_842.mp4,manipulated_sequences/FaceShifter/c40/videos/714_842.mp4
manipulated_sequences/FaceShifter/c0/videos/715_721.mp4,train,FAKE,715.mp4,FaceShifter,480,640,15,428,manipulated_sequences/FaceShifter/c23/videos/715_721.mp4,manipulated_sequences/FaceShifter/c40/videos/715_721.mp4
manipulated_sequences/FaceShifter/c0/videos/716_712.mp4,train,FAKE,716.mp4,FaceShifter,480,600,15,377,manipulated_sequences/FaceShifter/c23/videos/716_712.mp4,manipulated_sequences/FaceShifter/c40/videos/716_712.mp4
manipulated_sequences/FaceShifter/c0/videos/717_684.mp4,train,FAKE,717.mp4,FaceShifter,720,1280,15,187,manipulated_sequences/FaceShifter/c23/videos/717_684.mp4,manipulated_sequences/FaceShifter/c40/videos/717_684.mp4
manipulated_sequences/FaceShifter/c0/videos/718_972.mp4,train,FAKE,718.mp4,FaceShifter,1080,1920,15,347,manipulated_sequences/FaceShifter/c23/videos/718_972.mp4,manipulated_sequences/FaceShifter/c40/videos/718_972.mp4
manipulated_sequences/FaceShifter/c0/videos/719_737.mp4,train,FAKE,719.mp4,FaceShifter,480,640,15,241,manipulated_sequences/FaceShifter/c23/videos/719_737.mp4,manipulated_sequences/FaceShifter/c40/videos/719_737.mp4
manipulated_sequences/FaceShifter/c0/videos/720_672.mp4,val,FAKE,720.mp4,FaceShifter,480,656,15,282,manipulated_sequences/FaceShifter/c23/videos/720_672.mp4,manipulated_sequences/FaceShifter/c40/videos/720_672.mp4
manipulated_sequences/FaceShifter/c0/videos/721_715.mp4,train,FAKE,721.mp4,FaceShifter,480,600,15,291,manipulated_sequences/FaceShifter/c23/videos/721_715.mp4,manipulated_sequences/FaceShifter/c40/videos/721_715.mp4
manipulated_sequences/FaceShifter/c0/videos/722_458.mp4,train,FAKE,722.mp4,FaceShifter,1080,1920,15,248,manipulated_sequences/FaceShifter/c23/videos/722_458.mp4,manipulated_sequences/FaceShifter/c40/videos/722_458.mp4
manipulated_sequences/FaceShifter/c0/videos/723_704.mp4,train,FAKE,723.mp4,FaceShifter,480,854,15,438,manipulated_sequences/FaceShifter/c23/videos/723_704.mp4,manipulated_sequences/FaceShifter/c40/videos/723_704.mp4
manipulated_sequences/FaceShifter/c0/videos/724_725.mp4,test,FAKE,724.mp4,FaceShifter,1080,1920,15,300,manipulated_sequences/FaceShifter/c23/videos/724_725.mp4,manipulated_sequences/FaceShifter/c40/videos/724_725.mp4
manipulated_sequences/FaceShifter/c0/videos/725_724.mp4,test,FAKE,725.mp4,FaceShifter,720,1280,15,350,manipulated_sequences/FaceShifter/c23/videos/725_724.mp4,manipulated_sequences/FaceShifter/c40/videos/725_724.mp4
manipulated_sequences/FaceShifter/c0/videos/726_713.mp4,train,FAKE,726.mp4,FaceShifter,1080,1920,15,205,manipulated_sequences/FaceShifter/c23/videos/726_713.mp4,manipulated_sequences/FaceShifter/c40/videos/726_713.mp4
manipulated_sequences/FaceShifter/c0/videos/727_729.mp4,val,FAKE,727.mp4,FaceShifter,480,640,15,332,manipulated_sequences/FaceShifter/c23/videos/727_729.mp4,manipulated_sequences/FaceShifter/c40/videos/727_729.mp4
manipulated_sequences/FaceShifter/c0/videos/728_673.mp4,train,FAKE,728.mp4,FaceShifter,480,640,15,284,manipulated_sequences/FaceShifter/c23/videos/728_673.mp4,manipulated_sequences/FaceShifter/c40/videos/728_673.mp4
manipulated_sequences/FaceShifter/c0/videos/729_727.mp4,val,FAKE,729.mp4,FaceShifter,480,656,15,382,manipulated_sequences/FaceShifter/c23/videos/729_727.mp4,manipulated_sequences/FaceShifter/c40/videos/729_727.mp4
manipulated_sequences/FaceShifter/c0/videos/730_815.mp4,train,FAKE,730.mp4,FaceShifter,720,1280,15,431,manipulated_sequences/FaceShifter/c23/videos/730_815.mp4,manipulated_sequences/FaceShifter/c40/videos/730_815.mp4
manipulated_sequences/FaceShifter/c0/videos/731_741.mp4,test,FAKE,731.mp4,FaceShifter,480,600,15,467,manipulated_sequences/FaceShifter/c23/videos/731_741.mp4,manipulated_sequences/FaceShifter/c40/videos/731_741.mp4
manipulated_sequences/FaceShifter/c0/videos/732_691.mp4,test,FAKE,732.mp4,FaceShifter,480,600,15,256,manipulated_sequences/FaceShifter/c23/videos/732_691.mp4,manipulated_sequences/FaceShifter/c40/videos/732_691.mp4
manipulated_sequences/FaceShifter/c0/videos/733_935.mp4,train,FAKE,733.mp4,FaceShifter,720,1280,15,311,manipulated_sequences/FaceShifter/c23/videos/733_935.mp4,manipulated_sequences/FaceShifter/c40/videos/733_935.mp4
manipulated_sequences/FaceShifter/c0/videos/734_699.mp4,train,FAKE,734.mp4,FaceShifter,480,656,15,659,manipulated_sequences/FaceShifter/c23/videos/734_699.mp4,manipulated_sequences/FaceShifter/c40/videos/734_699.mp4
manipulated_sequences/FaceShifter/c0/videos/735_774.mp4,train,FAKE,735.mp4,FaceShifter,480,640,15,401,manipulated_sequences/FaceShifter/c23/videos/735_774.mp4,manipulated_sequences/FaceShifter/c40/videos/735_774.mp4
manipulated_sequences/FaceShifter/c0/videos/736_785.mp4,train,FAKE,736.mp4,FaceShifter,480,640,15,248,manipulated_sequences/FaceShifter/c23/videos/736_785.mp4,manipulated_sequences/FaceShifter/c40/videos/736_785.mp4
manipulated_sequences/FaceShifter/c0/videos/737_719.mp4,train,FAKE,737.mp4,FaceShifter,480,640,15,221,manipulated_sequences/FaceShifter/c23/videos/737_719.mp4,manipulated_sequences/FaceShifter/c40/videos/737_719.mp4
manipulated_sequences/FaceShifter/c0/videos/738_804.mp4,train,FAKE,738.mp4,FaceShifter,720,1280,15,209,manipulated_sequences/FaceShifter/c23/videos/738_804.mp4,manipulated_sequences/FaceShifter/c40/videos/738_804.mp4
manipulated_sequences/FaceShifter/c0/videos/739_865.mp4,test,FAKE,739.mp4,FaceShifter,720,1280,15,76,manipulated_sequences/FaceShifter/c23/videos/739_865.mp4,manipulated_sequences/FaceShifter/c40/videos/739_865.mp4
manipulated_sequences/FaceShifter/c0/videos/740_796.mp4,train,FAKE,740.mp4,FaceShifter,1080,1920,15,218,manipulated_sequences/FaceShifter/c23/videos/740_796.mp4,manipulated_sequences/FaceShifter/c40/videos/740_796.mp4
manipulated_sequences/FaceShifter/c0/videos/741_731.mp4,test,FAKE,741.mp4,FaceShifter,480,640,15,222,manipulated_sequences/FaceShifter/c23/videos/741_731.mp4,manipulated_sequences/FaceShifter/c40/videos/741_731.mp4
manipulated_sequences/FaceShifter/c0/videos/742_775.mp4,val,FAKE,742.mp4,FaceShifter,480,640,15,312,manipulated_sequences/FaceShifter/c23/videos/742_775.mp4,manipulated_sequences/FaceShifter/c40/videos/742_775.mp4
manipulated_sequences/FaceShifter/c0/videos/743_750.mp4,train,FAKE,743.mp4,FaceShifter,720,1280,15,156,manipulated_sequences/FaceShifter/c23/videos/743_750.mp4,manipulated_sequences/FaceShifter/c40/videos/743_750.mp4
manipulated_sequences/FaceShifter/c0/videos/744_674.mp4,train,FAKE,744.mp4,FaceShifter,480,640,15,147,manipulated_sequences/FaceShifter/c23/videos/744_674.mp4,manipulated_sequences/FaceShifter/c40/videos/744_674.mp4
manipulated_sequences/FaceShifter/c0/videos/745_777.mp4,val,FAKE,745.mp4,FaceShifter,480,854,15,285,manipulated_sequences/FaceShifter/c23/videos/745_777.mp4,manipulated_sequences/FaceShifter/c40/videos/745_777.mp4
manipulated_sequences/FaceShifter/c0/videos/746_571.mp4,val,FAKE,746.mp4,FaceShifter,720,1280,15,247,manipulated_sequences/FaceShifter/c23/videos/746_571.mp4,manipulated_sequences/FaceShifter/c40/videos/746_571.mp4
manipulated_sequences/FaceShifter/c0/videos/747_854.mp4,train,FAKE,747.mp4,FaceShifter,720,1280,15,282,manipulated_sequences/FaceShifter/c23/videos/747_854.mp4,manipulated_sequences/FaceShifter/c40/videos/747_854.mp4
manipulated_sequences/FaceShifter/c0/videos/748_355.mp4,train,FAKE,748.mp4,FaceShifter,720,1280,15,159,manipulated_sequences/FaceShifter/c23/videos/748_355.mp4,manipulated_sequences/FaceShifter/c40/videos/748_355.mp4
